# Summarystats forbatchprocessing of regression models
# timestamp: 2020-04-22 18:13:24
"ID","file_name","trtA_pVal","trtE_pVal"
1,"BerryData.csv",6.89182732906854e-14,NA
2,"NonBuddingStems.csv",8.78030332700864e-10,NA
3,"TotalFlowers.csv",0.466312356312859,NA
4,"TotalTimeOnFlowers.csv",7.32004087451341e-10,NA
